Date,Location,Operator,Type,Aboard,Fatalities,Ground,Summary,City,State
1977-10-20,"Near Gillsburg, Mississippi",L & J Company,Convair CV-300,26.0,6.0,0.0,"The crew diverted to MComb because of low fuel. Both engines quit before the aircraft could land and a forced landing was attempted in a wooded area. The plane struck trees before it could make a forced landing in an open field. Lead singer Ronnie Van Zant, 29, guitarist Stevie Gaines, back up vocalist Cassie Gaines and assistant manager Dean Kilpatrick of the Lynyrd Skynyrd band killed.  Several other members of the band were seriously injured. Fuel exhaustion due to crew inattention of the fuel supply. Contributing factors were improper flight planning and a malfunction in the No.2 engine which caused a higher than normal fuel consumption.",Near Gillsburg,MS
1977-11-21,"Near Point Hope, Alaska",Munz Northern Airlines,Britten-Norman BN-2A-8 Islander,2.0,2.0,0.0,Aircraft went missing. Never found.,Near Point Hope,AK
1977-11-29,"Pinehurst, North Carolina",Resort Air Service - Air Taxi,Beechcraft 58,2.0,2.0,0.0,Hit trees short of the runway while on final approach in rain and fog. Aircraft observed flying low 3 miles from airport.,Pinehurst,NC
1977-12-08,"Intracostal City, Louisiana",Petroleum Helicopter,SNIAS SA330J,19.0,17.0,0.0,Collided with cable crane. Crane operator failed to park crane boom in stowed position.,Intracostal City,LA
1977-12-13,"Evansville, Indiana","National Jet Services Inc.,  (Air Indiana)",Douglas DC-3,29.0,29.0,0.0,"The plane crashed during takeoff in rain and fog. Killed, were the entire Evansville basketball team. The aileron on one wing and rudder remained locked upon takeoff, which made it extremely difficult to bank. An attempted takeoff with the rudder and right aileron control locks installed, in combination with a rearward center of gravity. Improperly loaded luggage which resulted in rearward center of gravity which resulted in the aircraft's rotating to a nose-high attitude immediately after takeoff and entering the region of reversed command from which the pilot was unable to recover.",Evansville,IN
1977-12-14,"Davenport, Indiana",Straley Flying Service - Air Taxi,Piper PA-34,2.0,2.0,0.0,Crashed while in holding pattern to land. Icing of vertical stabilizer. Aircraft not equipped to fly in icing conditions.,Davenport,IN
1977-12-18,"Near Salt Lake City, Utah",United Air Lines,Douglas DC-8-54F,3.0,3.0,0.0,"While in a holding pattern because of electrical problems the cargo plane cashed into 7,600 ft. mountain. The approach controller's issuance and the flight crew's acceptance of an incomplete and ambiguous holding clearance in combination with the flight crew's failure to adhere to prescribed impairment-of-communications procedures and prescribed holding procedures. The controller's and flight crew's actions are attributed to probable habits of imprecise communication and of imprecise adherence to procedures developed through years of exposure to operations in a radar environment. Contributing to the accident was the failure of the aircraft's No.1 electrical system for unknown reasons.",Near Salt Lake City,UT
1977-12-22,"Giddings, Texas",Aviation Charter - Air Taxi,Piper PA-28R,2.0,2.0,0.0,Exceeded design stress limits of aircraft after experiencing airframe ice.,Giddings,TX
1978-01-06,"Marion, Illinois",Aviation Charter - Air Taxi,Cessna 337G,2.0,2.0,0.0,"Crashed into electrical tower while in landing approach, 1 mile short of the runway. Previous damage caused the aileron surface attachments to separate in flight.",Marion,IL
1978-01-24,"Dubois, Pennsylvania",Henry Webber Air - Air Taxi,Aerostar 601P,2.0,2.0,0.0,Crashed after engine failure on climb to cruise. Fuel starvation. Ice in fuel. Improper emergency procedures.,Dubois,PA
1978-02-10,"Richland, Washington",Columbia PacifiAirlines,Beechcraft 99,17.0,17.0,0.0,The aircraft crashed shortly after taking off from Richland after climbing to 400 feet and stalling. Crew error.  The failure and inability of the flightcrew to prevent rapid pitchup and stall by exerting sufficient push force on the control wheel. The pitchup was caused by the combination of a mistrimmed horizontal stabilizer and a center of gravity near the aircraft's aft limit. The mistrimmed condition resulted from discrepancies in the aircraft's trim system and the flightcrew's preoccupation with making a timely departure. The out-of-trim warning system was inoperative.,Richland,WA
1978-02-18,"Genoa Peak, Nevada",Chartair - Air Taxi,Beechcraft 58,4.0,4.0,0.0,Crashed into obscured mountain while en route. Continued VFR flight into adverse weather conditions. Radar showed aircraft circling over mountain tops for over 12 minutes.,Genoa Peak,NV
1978-02-27,"Merrill Pass, Alaska",Yute Air Alaska - Air Taxi,Evangel 4500,3.0,3.0,0.0,The pilot suffered spatial disorientation and crashed in rain and low ceiling while en route. Continued VFR flight into adverse weather conditions.,Merrill Pass,AK
1978-02-28,"Solvang, California",Security Air,Aero Commander 500A,7.0,7.0,0.0,Continued VFR flight into adverse weather conditions.,Solvang,CA
1978-03-01,"LAX, Los Angeles, California",Continental Airlines,McDonnell Douglas DC-10-10,200.0,2.0,0.0,"While approaching V1 speed on takeoff, a loud bang was heard followed by shaking of the aircraft. The crew decided to abort the takeoff. With the end of the runway approaching, the captain steered the aircraft off the runway to the right. The landing gear failed and resulted in a fire. The plane slid for approximately 650 feet and came to rest 40 feet right of the runway centerline. Several passengers not heeding the warnings of the stewardess exited onto the wing and fell into the fire. Failure of two tires on the left main landing gear resulting in failure of a third tire during a critical point in the takeoff. This was to be pilot Gene Hershe's last flight before retiring.","LAX, Los Angeles",CA
1978-03-07,"Laurel, Mississippi",Hesler Noble - Air Taxi,Cessna 310I,2.0,2.0,0.0,Crashed on final approach in rain and low ceiling. Improper IFR operation. Pilot attempted operation beyond experience and ability level. Pilot failed instrument check 4 days before accident.,Laurel,MS
1978-03-14,"Whitelake, Michigan",Wyman Pilot Service - Air Taxi,Beechcraft D18,2.0,2.0,0.0,Crashed on final approach after flying through areas of turbulence and thunderstorms.,Whitelake,MI
1978-03-22,"Near Riverside, California",Lake Havasu Air,Cessna T207A,6.0,6.0,0.0,Crashed into a mountain in fog.  Continued VFR flight into adverse weather conditions.,Near Riverside,CA
1978-04-04,"Off Galveston, Texas",Air Logistics,Bell 212,6.0,3.0,0.0,The helicopter was attempting to land on an oil drilling platform. The co-pilot suffered spatial disorientation and stalled helicopter and crashed.,Off Galveston,TX
1978-04-23,"Arlington, Indiana",Air Taxi,Piper PA-31,9.0,9.0,0.0,Lost control and crashed after the pilot entered a known area of severe turbulence and thunderstorms.,Arlington,IN
1978-05-08,"Pensacola, Florida",National Airlines,Boeing B-727-235,58.0,3.0,0.0,"The aircraft crashed while attempting a non-precision instrument approach to Pensacola and landed in 12 feet of water, 3 nm short of the runway. Failure of the crew to monitor altitude and descent rate and the failure of the 1st officer to provide the captain with the required altitude and approach performance call-outs. Also the flight engineer disabled the GPWS alarm so the crew could hear one another better. In addition, the night flight had been diverted from its primary airport due to poor weather and was required to execute a compressed approach (descending and approaching more quickly and steeply than normal), and the crucial altimeter readout was an old drum-roll-counter type (due to be replaced), which could easily be misread, especially in  heavy workload situations. Three fatalities occurred when the frightened passengers grabbed their seat cushions and exited the plane from the rear. They drowned in part because their seat cushions were not flotation cushions. The airplane was not required to have floatation cushions because it was not flying over water.",Pensacola,FL
1978-08-25,"Laboucher Bay, Alaska",Webber Air - Air Taxi,Grumman G-21 Goose,12.0,12.0,0.0,Crashed en route. All twelve bodies recovered.,Laboucher Bay,AK
1978-08-25,"Raton, New Mexico",Air Taxi,Mitsubishi MU-2J,6.0,6.0,0.0,Pilot misjudged altitude and clearance and crashed while descending to land. Alcoholiimpairment of pilot.,Raton,NM
1978-08-30,"Las Vegas, Nevada",Las Vegas Airlines,Piper PA-31-350 Chieftain,10.0,10.0,0.0,"Crashed on takeoff. Down elevator control stop backed out, limiting down elevator travel to 1 1/2 degrees of normal 20 degrees.",Las Vegas,NV
1978-09-09,"Savoy, Illinois",Air Taxi,Piper PA-31,6.0,6.0,0.0,The plane crashed while taking off after engine failure. Connecting rod bolt or nut failure for reasons unknown.,Savoy,IL
1978-09-09,"Wrangell, Alaska",Temesco Helicopter - Air Taxi,Soloy 12EJ3,3.0,3.0,0.0,The helicopter experienced rotor failure. Undersized threads on anti-node bar.,Wrangell,AK
1978-09-25,"Monroe, Massachusetts",Business Aircraft - Air Taxi,Cessna 310N,3.0,3.0,0.0,Crashed in fog and low ceiling. Continued VFR flight into adverse weather conditions. Improper emergency procedures. Landing gear would not retract.,Monroe,MA
1978-09-25,"San Diego, California",PacifiSouthwest Airlines / Private,Boeing B-727-214 / Cessna 172,137.0,137.0,7.0,"Midair collision. The PSA was descending and about to land at Lindbergh Field. The Cessna was climbing while engaged in practice approaches. The 727 overtook and struck the Cessna from the rear. The primary cause was the PSA crew lost sight of the Cessna and did not make that fact known to the ATC.  The ATC failed to realize from the PSA transmissions that they lost sight of the Cessna. One hundred thirty-five killed on the PSA, two on the Cessna and seven on the ground. Crew fatigue may have played a part in the accident as there are unofficial reports that the crew attended an all night party and had only 2 hours sleep from the night before.",San Diego,CA
1978-10-08,"Kenai, Alaska",Era Helicopter - Air Taxi,Bell 205-1,7.0,2.0,0.0,The tail rotor pitch control system failed shortly after taking off. The helicopter tried to return and crashed.,Kenai,AK
1978-10-24,"Torreon, New Mexico",Don Zimmerman - Air Taxi,Beechcraft 65-80,4.0,4.0,0.0,The pilot flew into a mountain pass became suffered spatial disorientation and crashed. Continued VFR flight into adverse weather conditions. Not instrument rated.,Torreon,NM
1978-11-13,"Lubbox, Texas",Astrd Wing Aviaiton - Air Taxi,Cessna 310J,2.0,2.0,0.0,Crashed while on an ILS approach in fog and low visibility. Improper IFR operation. Tower advised pilot was 1/2 mile off course.,Lubbox,TX
1978-11-16,"Hays, Kansas",Festus Flying Service - Air Taxi,Beechcraft G18S,2.0,2.0,0.0,"Crashed on final approach in sleet, freezing rain and low ceiling. Pilot failed to maintain flying speed and stalled aircraft.",Hays,KS
1978-11-25,"Hydaburg, Alaska",Tyee Airlines - Air Taxi,de Havilland DHC-2,5.0,5.0,0.0,"Crashed in rain, fog and low ceiling. Continued VFR flight into deteriorating weather conditions.",Hydaburg,AK
1978-11-28,"Hartford, Connecticut",Corporate Air - Air Taxi,Aerostar 601P,3.0,3.0,0.0,Partial No.1 engine failure during takeoff. Crashed.,Hartford,CT
1978-12-19,"Morton, Illinois",Galesburg Aviation - Air Taxi,Cessna 210L,2.0,2.0,0.0,Collided with wires in fog and low ceiling. Continued VFR flight into adverse weather conditions.,Morton,IL
1978-12-21,"Chevak, Alaska",Chugiak Aviation - Air Taxi,Cessna 207,7.0,2.0,0.0,Pilot flew into white out conditions and suffered spatial disorientation. Continued VFR flight into adverse weather conditions.,Chevak,AK
1978-12-28,"Portland, Oregon",United Air Lines,McDonnell Douglas DC-8-61,189.0,10.0,0.0,"While on a flight from Denver to Portland, the aircraft ran out of fuel while the crew was distracted with a landing gear problem. Failure of the captain to monitor properly the aircraft's fuel state and to properly respond to the low fuel state as indicated by other crew members. Contributing to the accident was the failure of the other two flight crew members either to fully comprehend the criticality of the fuel state or to successfully communicate their concern to the captain.",Portland,OR
1979-01-11,"Templeton, Massachusetts",Nash and Tampo - Air Taxi,Piper PA-31,5.0,5.0,0.0,Midair collision with a Aerostar 600. Pilots in command failed to see and avoid the other aircraft. No anti-collision lights.,Templeton,MA
1979-01-19,"Grand Rapids, Michigan",L.J. Simmons - Air Taxi,Aerostar 601,6.0,4.0,0.0,The aircraft encountered air frame icing and wind shear and crashed while attempting to land. Pilot initiated flight in adverse weather conditions. Failed to follow approved procedures.,Grand Rapids,MI
1979-02-12,"Clarksburg, West Virginia",Allegheny Airlines,Nord 262,25.0,2.0,0.0,The plane crashed  inverted shortly after lifting off the ground. The captain's decision to take off with snow on the aircraft's wing and empennage surfaces which resulted in a loss of lateral control and a loss of lift as the aircraft ascended out of ground effect.,Clarksburg,WV
1979-02-26,"Greensville, Mississippi",Air Service - Air Taxi,Beech 58,3.0,3.0,0.0,Midair collision with a Beechcraft 99A55. Pilots in command failed to see and avoid other aircraft.,Greensville,MS
1979-03-01,"Gulfport, Mississippi",Universal Airways,Beech BE-70,8.0,8.0,0.0,The plane failed to maintain flying speed and crashed while attempting to take off.  Improperly loaded aircraft. Nose baggage door opened during takeoff. Flaps inoperative. Improper emergency procedures. Inadequate emergency training.,Gulfport,MS
